ANIO;TEMPORADA;OBRA;OBRA_OBSERVACION;ASISTENTES;FECHA;HORA;OBSERVACIONES_FECHA
2011;TEMPORADA LIRICA;"SEXTO TITULO ""LOHENGRIN""";LOHENGRIN;1771;23/09/2011; 20:00 hs;ANT 
2011;TEMPORADA LIRICA;"SEXTO TITULO ""LOHENGRIN""";LOHENGRIN;2023;25/09/2011; 17:00 hs;AV 
2011;TEMPORADA LIRICA;"SEXTO TITULO ""LOHENGRIN""";LOHENGRIN;1566;28/09/2011; 20:00 hs;ANN 
2011;TEMPORADA LIRICA;"SEXTO TITULO ""LOHENGRIN""";LOHENGRIN;2102;20/09/2011; 20:00 hs;FE 
2011;TEMPORADA LIRICA;"SEPTIMO TITULO ""FEDRA""";FEDRA;1611;18/10/2011; 20:30 hs;GA 
2011;TEMPORADA LIRICA;"SEPTIMO TITULO ""FEDRA""";FEDRA;1676;21/10/2011; 20:30 hs;ANT 
2011;TEMPORADA LIRICA;"SEPTIMO TITULO ""FEDRA""";FEDRA;1732;26/10/2011; 20:30 hs;ANN 
2011;TEMPORADA LIRICA;"SEPTIMO TITULO ""FEDRA""";FEDRA;2012;30/10/2011; 17:00 hs;AV 
2011;TEMPORADA LIRICA;"OCTAVO TITULO ""LA VIUDA ALEGRE""";LA VIUDA ALEGRE;2047;29/11/2011; 17:00 hs;GA 
2011;TEMPORADA LIRICA;"OCTAVO TITULO ""LA VIUDA ALEGRE""";LA VIUDA ALEGRE;2110;02/12/2011; 20:30 hs;ANT 
2011;TEMPORADA LIRICA;"OCTAVO TITULO ""LA VIUDA ALEGRE""";LA VIUDA ALEGRE;2186;04/12/2011; 20:30 hs;AV 
2011;TEMPORADA LIRICA;"OCTAVO TITULO ""LA VIUDA ALEGRE""";LA VIUDA ALEGRE;1923;07/12/2011; 20:30 hs;ANN 
2011;TEMPORADA LIRICA;"OCTAVO TITULO ""LA VIUDA ALEGRE""";LA VIUDA ALEGRE;2185;10/12/2011; 20:30 hs;FE 
2011;TEMPORADA LIRICA;"OCTAVO TITULO ""LA VIUDA ALEGRE""";LA VIUDA ALEGRE;1972;11/12/2011; 20:30 hs;FE 
2011;BALLET;"PRIMER PROGRAMA ""PROGRAMA MIXTO"" (NUESTROS VALSES, MARGARITA Y ARMANDO, SINFONIA EN DO)";TRILOGIA NEOCLISICA;1761;19/04/2011; 20:30 hs;
2011;BALLET;"PRIMER PROGRAMA ""PROGRAMA MIXTO"" (NUESTROS VALSES, MARGARITA Y ARMANDO, SINFONIA EN DO)";TRILOGIA NEOCLISICA;1903;20/04/2011; 20:30 hs;
2011;BALLET;"PRIMER PROGRAMA ""PROGRAMA MIXTO"" (NUESTROS VALSES, MARGARITA Y ARMANDO, SINFONIA EN DO)";TRILOGIA NEOCLISICA;2090;23/04/2011; 20:30 hs;
2011;BALLET;"PRIMER PROGRAMA ""PROGRAMA MIXTO"" (NUESTROS VALSES, MARGARITA Y ARMANDO, SINFONIA EN DO)";TRILOGIA NEOCLISICA;1996;24/04/2011; 17:00 hs;
2011;BALLET;"SEGUNDO PROGRAMA ""LA BELLA DURMIENTE DEL BOSQUE""";LA BELLA DURMIENTE DEL BOSQUE;2175;30/06/2011; 20:30 hs;
2011;BALLET;"SEGUNDO PROGRAMA ""LA BELLA DURMIENTE DEL BOSQUE""";LA BELLA DURMIENTE DEL BOSQUE;2186;01/07/2011; 20:30 hs;
2011;BALLET;"SEGUNDO PROGRAMA ""LA BELLA DURMIENTE DEL BOSQUE""";LA BELLA DURMIENTE DEL BOSQUE;2527;03/07/2011; 17:00 hs;
2011;BALLET;"SEGUNDO PROGRAMA ""LA BELLA DURMIENTE DEL BOSQUE""";LA BELLA DURMIENTE DEL BOSQUE;2458;05/07/2011; 20:30 hs;
2011;BALLET;"SEGUNDO PROGRAMA ""LA BELLA DURMIENTE DEL BOSQUE""";LA BELLA DURMIENTE DEL BOSQUE/AUSPICIO BANCO CIUDAD;2316;06/07/2011; 20:30 hs;
2011;BALLET;"SEGUNDO PROGRAMA ""LA BELLA DURMIENTE DEL BOSQUE""";LA BELLA DURMIENTE DEL BOSQUE;2520;07/07/2011; 20:30 hs;
2011;BALLET;"SEGUNDO PROGRAMA ""LA BELLA DURMIENTE DEL BOSQUE""";CANCELADA;;08/07/2011;S/D;
2011;BALLET;"PROGRAMA PARA NINIOS ""EL CARNAVAL DE LOS ANIMALES""";EL CARNAVAL DE LOS ANIMALES/GRATUITA;2689;22/07/2011; 11:00 hs;
2011;BALLET;"PROGRAMA PARA NINIOS ""EL CARNAVAL DE LOS ANIMALES""";EL CARNAVAL DE LOS ANIMALES/GRATUITA;2689;23/07/2011; 11:00 hs;
2011;BALLET;"PROGRAMA PARA NINIOS ""EL CARNAVAL DE LOS ANIMALES""";CANCELADA;;24/07/2011;S/D;
2011;BALLET;"PROGRAMA PARA NINIOS ""EL CARNAVAL DE LOS ANIMALES""";EL CARNAVAL DE LOS ANIMALES/GRATUITA;2690;29/07/2011; 11:00 hs;
2011;BALLET;"PROGRAMA PARA NINIOS ""EL CARNAVAL DE LOS ANIMALES""";EL CARNAVAL DE LOS ANIMALES/GRATUITA;2462;30/07/2011; 11:00 hs;
2011;BALLET;"PROGRAMA PARA NINIOS ""EL CARNAVAL DE LOS ANIMALES""";EL CARNAVAL DE LOS ANIMALES/GRATUITA;2522;13/08/2011; 11:00 hs;
2011;BALLET;"PROGRAMA PARA NINIOS ""EL CARNAVAL DE LOS ANIMALES""";EL CARNAVAL DE LOS ANIMALES/GRATUITA;2522;20/08/2011; 11:00 hs;
2011;BALLET;"PROGRAMA PARA NINIOS ""EL CARNAVAL DE LOS ANIMALES""";EL CARNAVAL DE LOS ANIMALES/GRATUITA;2530;21/08/2011; 11:00 hs;
2011;BALLET;"TERCER PROGRAMA ""EUGENIO ONEGUIN""";EUGENIO ONEGUIN;1978;28/08/2011; 17:00 hs;
2011;BALLET;"TERCER PROGRAMA ""EUGENIO ONEGUIN""";EUGENIO ONEGUIN;1604;31/08/2011; 20:30 hs;
2011;BALLET;"TERCER PROGRAMA ""EUGENIO ONEGUIN""";EUGENIO ONEGUIN;1612;02/09/2011; 20:30 hs;
2011;BALLET;"TERCER PROGRAMA ""EUGENIO ONEGUIN""";EUGENIO ONEGUIN;1692;03/09/2011; 20:30 hs;
2011;BALLET;"TERCER PROGRAMA ""EUGENIO ONEGUIN""";EUGENIO ONEGUIN;1765;04/09/2011; 17:00 hs;
2011;BALLET;GALA CONMEMORATIVA ;GALA CONMEMORATIVA;2436;08/10/2011; 17:00 hs;
2011;BALLET;"CUARTO PROGRAMA ""MANON""";MANON;1918;06/11/2011; 20:30 hs;
2011;BALLET;"CUARTO PROGRAMA ""MANON""";MANON;1499;08/11/2011; 20:30 hs;
2011;BALLET;"CUARTO PROGRAMA ""MANON""";MANON;1439;09/11/2011; 20:30 hs;
2011;BALLET;"CUARTO PROGRAMA ""MANON""";MANON;1713;11/11/2011; 20:30 hs;
2011;BALLET;"CUARTO PROGRAMA ""MANON""";MANON;1837;12/11/2011; 20:30 hs;
2011;BALLET;"CUARTO PROGRAMA ""MANON""";MANON;1890;13/11/2011; 20:30 hs;
2011;BALLET;"QUINTO PROGRAMA ""EL CORSARIO"" ";EL CORSARIO;2431;18/12/2011; 17:00 hs;
2011;BALLET;"QUINTO PROGRAMA ""EL CORSARIO"" ";EL CORSARIO;2441;20/12/2011; 20:30 hs;
2011;BALLET;"QUINTO PROGRAMA ""EL CORSARIO"" ";EL CORSARIO;1729;21/12/2011; 20:30 hs;
2011;BALLET;"QUINTO PROGRAMA ""EL CORSARIO"" ";EL CORSARIO;1712;22/12/2011; 20:30 hs;
2011;BALLET;"QUINTO PROGRAMA ""EL CORSARIO"" ";EL CORSARIO;2280;27/12/2011; 20:30 hs;
2011;BALLET;"QUINTO PROGRAMA ""EL CORSARIO"" ";EL CORSARIO;2427;28/12/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 1 ;OFBA CONCIERTO DE APERTURA/CAMBIO DE PROGRAMACION;1443;14/04/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 2;CANCELADA;;12/05/2011;S/D;
2011;OFBA;OFBA ABONO NRO 3;CONCIERTO 2: LA RUSIA PROFUNDA;1415;19/05/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 4;CONCIERTO 3: MATICES ATRAPANTES;2078;26/05/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 5;CONCIERTO 4: SUTILEZAS DEL ARTE;1330;09/06/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 6;CONCIERTO 5: EL VERTIGO DEL SONIDO/CAMBIO DE PROGRAMACION;1573;16/06/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 7;CONCIERTO 6: ECOS CELESTIALES;2415;21/07/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 8;CONCIERTO 7: MUSICA PARA PENSAR ;2079;28/07/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 9;CONCIERTO 8: PASAJES HEROICOS ;1956;11/08/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 10;CONCIERTO 9: SUPERANDO FRONTERAS;2276;18/08/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 11;CONCIERTO 10: EL PODER Y LA GRACIA;2115;01/09/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 12;CONCIERTO 11: TRAVESIAS INSONDABLES;2172;08/09/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 13;CONCIERTO 12: LOS COLORES DEL MUNDO;2462;22/09/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 14;CONCIERTO 13: SABIDURIAS DEL ESTE;1625;29/09/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 15;CONCIERTO 14: MINIATURAS GRANDIOSAS;1950;06/10/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 16;CONCIERTO 15: APOTEOSIS DEL PIANO;2642;20/10/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 17;CONCIERTO 16: LA NOBLEZA DE UN MUSICO;2543;27/10/2011; 20:30 hs;
2011;OFBA;;CICLO DE MUSICA CONTEMPORANEA;1663;03/11/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 18;CONCIERTO 17: EL FOLKLORE ESENCIAL;1399;10/11/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 19;CONCIERTO 18: DE LA GLORIA AL SILENCIO;2479;17/11/2011; 20:30 hs;
2011;OFBA;OFBA ABONO NRO 20;CONCIERTO 19: CUARTETO PETRUS;2528;01/12/2011; 20:30 hs;
2011;ORQUESTA ESTABLE;OETC ABONO NRO 1;OETC CONCIERTO 1;1519;30/04/2011; 20:30 hs;
2011;ORQUESTA ESTABLE;OETC ABONO NRO 2;CANCELADA;;18/06/2011;S/D;
2011;ORQUESTA ESTABLE;OETC ABONO NRO 3;OETC CONCIERTO 2;1458;02/07/2011; 20:30 hs;
2011;ORQUESTA ESTABLE;OETC ABONO NRO 4;OETC CONCIERTO 3;1285;01/10/2011; 20:30 hs;
2011;ORQUESTA ESTABLE;OETC ABONO NRO 5;CANCELADA;;23/12/2011;S/D;
2011;CONCIERTOS BICENTENARIO ;KEITH JARRET;KEITH JARRET;2640;12/04/2011; 20:30 hs;
2011;CONCIERTOS BICENTENARIO ;TRIO AHN;TRIO AHN;652;17/05/2011; 20:30 hs;
2011;CONCIERTOS BICENTENARIO ;NELSON GOERNER;NELSON GOERNER;1136;21/06/2011; 20:30 hs;
2011;CONCIERTOS BICENTENARIO ;CAMERATA BERN ANGELIKA KIRCHSCHLAGER;CAMERATA BERN ANGELIKA KIRCHSCHLAGER;1624;26/07/2011; 20:30 hs;
2011;CONCIERTOS BICENTENARIO ;KATIA Y MARIEL LABEQUE;CANCELADA;;01/11/2011;S/D;
2011;CONCIERTOS BICENTENARIO ;VERONICA CANGEMI Y LA ORQUESTA BARROCA ARGENTINA;VERONICA CANGEMI Y LA ORQUESTA BARROCA ARGENTINA;1498;22/11/2011; 20:30 hs;
2011;CICLO DE INTERPRETES ARGENTINOS;ORQUESTA ACADEMICA DEL ISA;ORQUESTA ACADEMICA DEL ISA/GRATUITA;2654;12/06/2011; 11:00 hs;
2011;CICLO DE INTERPRETES ARGENTINOS;CUARTETO PETRUS;CUARTETO PETRUS/GRATUITA;2662;19/06/2011; 11:00 hs;
2011;CICLO DE INTERPRETES ARGENTINOS;TRIO CLISICO DE BUENOS AIRES;TRIO CLISICO DE BUENOS AIRES/GRATUITA;2427;24/07/2011; 11:00 hs;
2011;CICLO DE INTERPRETES ARGENTINOS;CUARTETO GIANNEO;CUARTETO GIANNEO/GRATUITA;1663;04/09/2011; 11:00 hs;
2011;CICLO DE INTERPRETES ARGENTINOS;;SENDAS PARALELAS/GRATUITA;2426;11/09/2011; 11:00 hs;
2011;CICLO DE INTERPRETES ARGENTINOS;CORAL FEMENINO DE SAN JUSTO;CORAL FEMENINO DE SAN JUSTO/GRATUITA;2427;25/09/2011; 11:00 hs;
2011;CICLO DE INTERPRETES ARGENTINOS;CUARTETO UNIVERSIDAD NACIONAL DE LA PLATA;CUARTETO UNIVERSIDAD NACIONAL DE LA PLATA/GRATUITA;2459;30/10/2011; 11:00 hs;
2011;CICLO DE INTERPRETES ARGENTINOS;ENSAMBLE INSTRUMENTAL DE BUENOS AIRES;ENSAMBLE INSTRUMENTAL DE BUENOS AIRES/GRATUITA;1818;13/11/2011; 11:00 hs;
2011;ISA;MI PRIMER CONCIERTO/OFBA;MI PRIMER CONCIERTO/ESTUDIO CORAL DE BS AS/GRATUITA;2028;04/07/2011; 11:00 hs;
2011;ISA;MI PRIMER CONCIERTO/OFBA;MI PRIMER CONCIERTO/TEATRO ALVEAR/GRATUITA;;11/10/2011; 10:30 hs;
2011;ISA;MI PRIMER CONCIERTO/OFBA;MI PRIMER CONCIERTO/TEATRO ALVEAR/GRATUITA;;12/10/2011; 11:00 hs;
2011;ISA;;ORQUESTA ACADEMICA;2650;18/08/2011; 17:00 hs;
2011;ISA;ORQUESTA ACADEMICA ;ORQUESTA ACADEMICA;2025;21/09/2011; 20:30 hs;
2011;ISA;;ORQUESTA ACADEMICA;2033;06/10/2011; 17:00 hs;
2011;ISA;;GALA DE BALLET;2630;30/11/2011; 20:30 hs;
2011;ISA;;ORQUESTA ACADEMICA Y EGRESADOS DE CANTO ISA;1819;06/12/2011; 20:30 hs;
2011;CETC;"ESTRENO EUROPEO DE ""ENVIDIA""";ESTRENO EUROPEO ENVIDIA/SUIZA/SIN BORDEREAUX;;07/01/2011;S/D;
2011;CETC;"ESTRENO EUROPEO DE ""ENVIDIA""";ESTRENO EUROPEO ENVIDIA/SUIZA/SIN BORDEREAUX;;08/01/2011;S/D;
2011;CETC;"ESTRENO EUROPEO DE ""ENVIDIA""";ESTRENO EUROPEO ENVIDIA/SUIZA/SIN BORDEREAUX;;09/01/2011;S/D;
2011;CETC;FOUR WALLS/LA NINIA DEL ENFERMERO;FOUR WALLS/LA NINIA DEL ENFERMERO;55;26/03/2011; 20:30 hs;
2011;CETC;FOUR WALLS/LA NINIA DEL ENFERMERO;FOUR WALLS/LA NINIA DEL ENFERMERO;38;27/03/2011; 17:00 hs;
2011;CETC;FOUR WALLS/LA NINIA DEL ENFERMERO;FOUR WALLS/LA NINIA DEL ENFERMERO;49;31/03/2011; 20:30 hs;
2011;CETC;FOUR WALLS/LA NINIA DEL ENFERMERO;FOUR WALLS/LA NINIA DEL ENFERMERO;85;01/04/2011; 20:30 hs;
2011;CETC;FOUR WALLS/LA NINIA DEL ENFERMERO;FOUR WALLS/LA NINIA DEL ENFERMERO;90;03/04/2011; 17:00 hs;
2011;CETC;CONCIERTO HOMENAJE;CANCELADA;;15/04/2011;S/D;
2011;CETC;CONCIERTO HOMENAJE;CANCELADA;;16/04/2011;S/D;
2011;CETC;CONCIERTO HOMENAJE;CANCELADA;;17/04/2011;S/D;
2011;CETC;THE SERVANT;THE SERVANT/ENSAYO GENERAL CON PUBLICO/FOYER Y SALON DORADO;120;26/05/2011; 20:30 hs;
2011;CETC;THE SERVANT;THE SERVANT/FOYER Y SALON DORADO;116;27/05/2011; 20:30 hs;
2011;CETC;THE SERVANT;THE SERVANT/FOYER Y SALON DORADO;120;28/05/2011; 20:30 hs;
2011;CETC;THE SERVANT;THE SERVANT/FOYER Y SALON DORADO;120;29/05/2011; 17:00 hs;
2011;CETC;THE SERVANT;THE SERVANT/FOYER Y SALON DORADO;120;31/05/2011; 20:30 hs;
2011;CETC;THE SERVANT;DONATIENNE MICHEL- DANAC VINCENT LETERME (TANDEM)/CETC/GRATUITO;114;21/05/2011; 20:00 hs;
2011;CETC;THE SERVANT;CANTO Y PIANO (TANDEM)/CETC/GRATUITO;120;22/05/2011; 17:00 hs;
2011;CETC;QUINTETO SONORAMA;QUINTETO SONORAMA;39;15/06/2011; 20:30 hs;
2011;CETC;QUINTETO SONORAMA;QUINTETO SONORAMA;27;16/06/2011; 20:30 hs;
2011;CETC;QUINTETO SONORAMA;QUINTETO SONORAMA;55;17/06/2011; 20:30 hs;
2011;CETC;QUINTETO SONORAMA;QUINTETO SONORAMA;110;18/06/2011; 20:30 hs;
2011;CETC;PROYECTO PIBES 2;PROYECTO INTERACTIVO PIBES/(GRUPOS MAX. 16 CHICOS CADA 30 MINUTOS);105;19/07/2011;13:00 hs;
2011;CETC;PROYECTO PIBES 3;PROYECTO INTERACTIVO PIBES/(GRUPOS MAX. 16 CHICOS CADA 30 MINUTOS);120;20/07/2011;13:00 hs;
2011;CETC;PROYECTO PIBES 4;PROYECTO INTERACTIVO PIBES/(GRUPOS MAX. 16 CHICOS CADA 30 MINUTOS);144;21/07/2011;13:00 hs;
2011;CETC;PROYECTO PIBES 5;PROYECTO INTERACTIVO PIBES/(GRUPOS MAX. 16 CHICOS CADA 30 MINUTOS);144;22/07/2011;13:00 hs;
2011;CETC;PROYECTO PIBES 6;PROYECTO INTERACTIVO PIBES/(GRUPOS MAX. 16 CHICOS CADA 30 MINUTOS);143;23/07/2011;13:00 hs;
2011;CETC;PROYECTO PIBES 7;PROYECTO INTERACTIVO PIBES/(GRUPOS MAX. 16 CHICOS CADA 30 MINUTOS);80;24/07/2011;15:00 hs;
2011;CETC;PROYECTO PIBES 8;PROYECTO INTERACTIVO PIBES/(GRUPOS MAX. 16 CHICOS CADA 30 MINUTOS);143;26/07/2011;13:00 hs;
2011;CETC;PROYECTO PIBES 9;PROYECTO INTERACTIVO PIBES/(GRUPOS MAX. 16 CHICOS CADA 30 MINUTOS);144;27/07/2011;13:00 hs;
2011;CETC;PROYECTO PIBES 10;PROYECTO INTERACTIVO PIBES/(GRUPOS MAX. 16 CHICOS CADA 30 MINUTOS);143;28/07/2011;13:00 hs;
2011;CETC;PROYECTO PIBES 11;PROYECTO INTERACTIVO PIBES/(GRUPOS MAX. 16 CHICOS CADA 30 MINUTOS);144;29/07/2011;13:00 hs;
2011;CETC;SAINTE NITOUCHE;SAINTE NITOUCHE;59;24/08/2011; 20:30 hs;
2011;CETC;SAINTE NITOUCHE;SAINTE NITOUCHE;31;25/08/2011; 20:30 hs;
2011;CETC;SAINTE NITOUCHE;SAINTE NITOUCHE;39;26/08/2011; 20:30 hs;
2011;CETC;SAINTE NITOUCHE;SAINTE NITOUCHE;62;27/08/2011; 20:30 hs;
2011;CETC;SAINTE NITOUCHE;SAINTE NITOUCHE;38;28/08/2011; 17:00 hs;
2011;CETC;ENSAMBLE LABORINTUS;ENSAMBLE LABORINTUS;4;31/08/2011; 20:30 hs;
2011;CETC;ENSAMBLE LABORINTUS;ENSAMBLE LABORINTUS;8;01/09/2011; 20:30 hs;
2011;CETC;ENSAMBLE LABORINTUS;ENSAMBLE LABORINTUS;17;02/09/2011; 20:30 hs;
2011;CETC;LASCAUX EXPERIENCIA;LASCAUX EXPERIENCIA/REPROGRAMADA;12;06/09/2011; 20:30 hs;
2011;CETC;LASCAUX EXPERIENCIA;LASCAUX EXPERIENCIA/REPROGRAMADA;19;07/09/2011; 20:30 hs;
2011;CETC;LASCAUX EXPERIENCIA;LASCAUX EXPERIENCIA/REPROGRAMADA;12;08/09/2011; 20:30 hs;
2011;CETC;LASCAUX EXPERIENCIA;LASCAUX EXPERIENCIA/REPROGRAMADA;50;09/09/2011; 20:30 hs;
2011;CETC;LASCAUX EXPERIENCIA;LASCAUX EXPERIENCIA/REPROGRAMADA;29;10/09/2011; 20:30 hs;
2011;CETC;GELABERT SOLOS;GELABERT SOLOS;14;28/09/2011; 20:30 hs;
2011;CETC;GELABERT SOLOS;GELABERT SOLOS;;29/09/2011; 20:30 hs;
2011;CETC;GELABERT SOLOS;GELABERT SOLOS;17;30/09/2011; 20:30 hs;
2011;CETC;GELABERT SOLOS;GELABERT SOLOS;47;01/10/2011; 20:30 hs;
