eleccion,provincia_id,seccion_id,distrito_id,distrito,lista_id,lista,cargo_id,cargo,votos,municipio_id,seccion_electoral,votantes_habilitados
2005,2,6,001,ADOLFO ALSINA,2,PARTIDO JUSTICIALISTA,08,DIPUTADOS PROVINCIALES,4390,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,2,PARTIDO JUSTICIALISTA,11,Concejales Titulares,5008,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,14,PARTIDO OBRERO,08,DIPUTADOS PROVINCIALES,54,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,14,PARTIDO OBRERO,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,22,PARTIDO HUMANISTA,08,DIPUTADOS PROVINCIALES,66,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,22,PARTIDO HUMANISTA,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,38,MOV.SOCIALISTA DE LOS TRABAJADORES,08,DIPUTADOS PROVINCIALES,29,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,38,MOV.SOCIALISTA DE LOS TRABAJADORES,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,47,AFIRMACION PARA UNA REPUBLICA IGUALITARIA,08,DIPUTADOS PROVINCIALES,593,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,47,AFIRMACION PARA UNA REPUBLICA IGUALITARIA,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,51,PARTIDO POPULAR DE LA RECONSTRUCCION,08,DIPUTADOS PROVINCIALES,34,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,51,PARTIDO POPULAR DE LA RECONSTRUCCION,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,198,PARTIDO AUTENTICO,08,DIPUTADOS PROVINCIALES,1,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,198,PARTIDO AUTENTICO,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,199,PARTIDO UNIDAD FEDERALISTA,08,DIPUTADOS PROVINCIALES,156,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,199,PARTIDO UNIDAD FEDERALISTA,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,226,MOVIMIENTO VECINALISTA PROVINCIAL,08,DIPUTADOS PROVINCIALES,35,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,226,MOVIMIENTO VECINALISTA PROVINCIAL,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,501,FRENTE PARA LA VICTORIA,08,DIPUTADOS PROVINCIALES,1825,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,501,FRENTE PARA LA VICTORIA,11,Concejales Titulares,1525,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,503,PROPUESTA REPUBLICANA,08,DIPUTADOS PROVINCIALES,167,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,503,PROPUESTA REPUBLICANA,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,504,FRENTE MAS - PTS,08,DIPUTADOS PROVINCIALES,25,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,504,FRENTE MAS - PTS,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,506,ENCUENTRO AMPLIO,08,DIPUTADOS PROVINCIALES,48,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,506,ENCUENTRO AMPLIO,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,507,CONFEDERACION VECINAL,08,DIPUTADOS PROVINCIALES,47,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,507,CONFEDERACION VECINAL,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,509,FRENTE POPULAR,08,DIPUTADOS PROVINCIALES,22,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,509,FRENTE POPULAR,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,1213,FRENTE UNION CIVICA RADICAL,08,DIPUTADOS PROVINCIALES,1719,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,1213,FRENTE UNION CIVICA RADICAL,11,Concejales Titulares,2170,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,1230,FED.DEMOCRATA CRIST. DE RENOVACION FEDERAL,08,DIPUTADOS PROVINCIALES,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,1230,FED.DEMOCRATA CRIST. DE RENOVACION FEDERAL,11,Concejales Titulares,0,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,9996,VOTOS EN BLANCO,08,DIPUTADOS PROVINCIALES,934,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,9996,VOTOS EN BLANCO,11,Concejales Titulares,1440,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,9997,VOTOS NULOS,08,DIPUTADOS PROVINCIALES,105,06007,Sexta,13464
2005,2,6,001,ADOLFO ALSINA,9997,VOTOS NULOS,11,Concejales Titulares,107,06007,Sexta,13464
2005,2,4,002,ALBERTI,1,MOVIMIENTO DE INTEGRACION Y DESARROLLO,06,SENADORES PROVINCIALES,25,06021,Cuarta,8345
2005,2,4,002,ALBERTI,1,MOVIMIENTO DE INTEGRACION Y DESARROLLO,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,3,UNION CIVICA RADICAL,06,SENADORES PROVINCIALES,1912,06021,Cuarta,8345
2005,2,4,002,ALBERTI,3,UNION CIVICA RADICAL,11,Concejales Titulares,2505,06021,Cuarta,8345
2005,2,4,002,ALBERTI,14,PARTIDO OBRERO,06,SENADORES PROVINCIALES,22,06021,Cuarta,8345
2005,2,4,002,ALBERTI,14,PARTIDO OBRERO,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,22,PARTIDO HUMANISTA,06,SENADORES PROVINCIALES,28,06021,Cuarta,8345
2005,2,4,002,ALBERTI,22,PARTIDO HUMANISTA,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,30,PARTIDO SOCIALISTA AUTENTICO,06,SENADORES PROVINCIALES,22,06021,Cuarta,8345
2005,2,4,002,ALBERTI,30,PARTIDO SOCIALISTA AUTENTICO,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,38,MOV.SOCIALISTA DE LOS TRABAJADORES,06,SENADORES PROVINCIALES,12,06021,Cuarta,8345
2005,2,4,002,ALBERTI,38,MOV.SOCIALISTA DE LOS TRABAJADORES,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,47,AFIRMACION PARA UNA REPUBLICA IGUALITARIA,06,SENADORES PROVINCIALES,192,06021,Cuarta,8345
2005,2,4,002,ALBERTI,47,AFIRMACION PARA UNA REPUBLICA IGUALITARIA,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,226,MOVIMIENTO VECINALISTA PROVINCIAL,06,SENADORES PROVINCIALES,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,226,MOVIMIENTO VECINALISTA PROVINCIAL,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,229,PARTIDO PROYECTO POPULAR,06,SENADORES PROVINCIALES,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,229,PARTIDO PROYECTO POPULAR,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,501,FRENTE PARA LA VICTORIA,06,SENADORES PROVINCIALES,2895,06021,Cuarta,8345
2005,2,4,002,ALBERTI,501,FRENTE PARA LA VICTORIA,11,Concejales Titulares,2879,06021,Cuarta,8345
2005,2,4,002,ALBERTI,503,PROPUESTA REPUBLICANA,06,SENADORES PROVINCIALES,201,06021,Cuarta,8345
2005,2,4,002,ALBERTI,503,PROPUESTA REPUBLICANA,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,504,FRENTE MAS - PTS,06,SENADORES PROVINCIALES,16,06021,Cuarta,8345
2005,2,4,002,ALBERTI,504,FRENTE MAS - PTS,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,505,FRENTE JUSTICIALISTA,06,SENADORES PROVINCIALES,680,06021,Cuarta,8345
2005,2,4,002,ALBERTI,505,FRENTE JUSTICIALISTA,11,Concejales Titulares,868,06021,Cuarta,8345
2005,2,4,002,ALBERTI,506,ENCUENTRO AMPLIO,06,SENADORES PROVINCIALES,25,06021,Cuarta,8345
2005,2,4,002,ALBERTI,506,ENCUENTRO AMPLIO,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,507,CONFEDERACION VECINAL,06,SENADORES PROVINCIALES,32,06021,Cuarta,8345
2005,2,4,002,ALBERTI,507,CONFEDERACION VECINAL,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,509,FRENTE POPULAR,06,SENADORES PROVINCIALES,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,509,FRENTE POPULAR,11,Concejales Titulares,0,06021,Cuarta,8345
2005,2,4,002,ALBERTI,9996,VOTOS EN BLANCO,06,SENADORES PROVINCIALES,846,06021,Cuarta,8345
2005,2,4,002,ALBERTI,9996,VOTOS EN BLANCO,11,Concejales Titulares,656,06021,Cuarta,8345
2005,2,4,002,ALBERTI,9997,VOTOS NULOS,06,SENADORES PROVINCIALES,24,06021,Cuarta,8345
2005,2,4,002,ALBERTI,9997,VOTOS NULOS,11,Concejales Titulares,24,06021,Cuarta,8345
2005,2,3,003,ALMIRANTE BROWN,2,PARTIDO JUSTICIALISTA,08,DIPUTADOS PROVINCIALES,47995,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,2,PARTIDO JUSTICIALISTA,11,Concejales Titulares,48221,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,9,PARTIDO RENOVADOR DE LA PROV. DE BS AS,08,DIPUTADOS PROVINCIALES,462,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,9,PARTIDO RENOVADOR DE LA PROV. DE BS AS,11,Concejales Titulares,465,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,14,PARTIDO OBRERO,08,DIPUTADOS PROVINCIALES,4107,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,14,PARTIDO OBRERO,11,Concejales Titulares,4135,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,22,PARTIDO HUMANISTA,08,DIPUTADOS PROVINCIALES,4786,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,22,PARTIDO HUMANISTA,11,Concejales Titulares,4836,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,30,PARTIDO SOCIALISTA AUTENTICO,08,DIPUTADOS PROVINCIALES,90,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,30,PARTIDO SOCIALISTA AUTENTICO,11,Concejales Titulares,0,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,38,MOV.SOCIALISTA DE LOS TRABAJADORES,08,DIPUTADOS PROVINCIALES,3904,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,38,MOV.SOCIALISTA DE LOS TRABAJADORES,11,Concejales Titulares,0,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,47,AFIRMACION PARA UNA REPUBLICA IGUALITARIA,08,DIPUTADOS PROVINCIALES,18849,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,47,AFIRMACION PARA UNA REPUBLICA IGUALITARIA,11,Concejales Titulares,18783,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,51,PARTIDO POPULAR DE LA RECONSTRUCCION,08,DIPUTADOS PROVINCIALES,1283,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,51,PARTIDO POPULAR DE LA RECONSTRUCCION,11,Concejales Titulares,1296,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,199,PARTIDO UNIDAD FEDERALISTA,08,DIPUTADOS PROVINCIALES,10797,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,199,PARTIDO UNIDAD FEDERALISTA,11,Concejales Titulares,0,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,210,MOVIMIENTO POR LA JUSTICIA SOCIAL,08,DIPUTADOS PROVINCIALES,941,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,210,MOVIMIENTO POR LA JUSTICIA SOCIAL,11,Concejales Titulares,990,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,226,MOVIMIENTO VECINALISTA PROVINCIAL,08,DIPUTADOS PROVINCIALES,837,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,226,MOVIMIENTO VECINALISTA PROVINCIAL,11,Concejales Titulares,936,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,501,FRENTE PARA LA VICTORIA,08,DIPUTADOS PROVINCIALES,100878,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,501,FRENTE PARA LA VICTORIA,11,Concejales Titulares,100342,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,503,PROPUESTA REPUBLICANA,08,DIPUTADOS PROVINCIALES,19059,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,503,PROPUESTA REPUBLICANA,11,Concejales Titulares,18860,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,504,FRENTE MAS - PTS,08,DIPUTADOS PROVINCIALES,1894,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,504,FRENTE MAS - PTS,11,Concejales Titulares,1918,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,506,ENCUENTRO AMPLIO,08,DIPUTADOS PROVINCIALES,3213,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,506,ENCUENTRO AMPLIO,11,Concejales Titulares,3206,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,507,CONFEDERACION VECINAL,08,DIPUTADOS PROVINCIALES,2653,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,507,CONFEDERACION VECINAL,11,Concejales Titulares,2662,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,509,FRENTE POPULAR,08,DIPUTADOS PROVINCIALES,562,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,509,FRENTE POPULAR,11,Concejales Titulares,602,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,510,FRENTE UNION POPULAR,08,DIPUTADOS PROVINCIALES,375,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,510,FRENTE UNION POPULAR,11,Concejales Titulares,0,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,1206,"UNITE - UNIDAD POR UNA NUEVA IZQUIERDA, EL TRABAJO Y LA EMANCIPACION",08,DIPUTADOS PROVINCIALES,0,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,1206,"UNITE - UNIDAD POR UNA NUEVA IZQUIERDA, EL TRABAJO Y LA EMANCIPACION",11,Concejales Titulares,3572,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,1213,FRENTE UNION CIVICA RADICAL,08,DIPUTADOS PROVINCIALES,7410,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,1213,FRENTE UNION CIVICA RADICAL,11,Concejales Titulares,7538,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,1214,FTE. BONAERENSE AUTONOMISTA AUTENTICO,08,DIPUTADOS PROVINCIALES,79,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,1214,FTE. BONAERENSE AUTONOMISTA AUTENTICO,11,Concejales Titulares,0,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,1229,PAUFE - VECINOS SOLIDARIOS DE ALTE. BROWN,08,DIPUTADOS PROVINCIALES,0,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,1229,PAUFE - VECINOS SOLIDARIOS DE ALTE. BROWN,11,Concejales Titulares,10666,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,1230,FED.DEMOCRATA CRIST. DE RENOVACION FEDERAL,08,DIPUTADOS PROVINCIALES,665,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,1230,FED.DEMOCRATA CRIST. DE RENOVACION FEDERAL,11,Concejales Titulares,303,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,9996,VOTOS EN BLANCO,08,DIPUTADOS PROVINCIALES,21277,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,9996,VOTOS EN BLANCO,11,Concejales Titulares,22724,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,9997,VOTOS NULOS,08,DIPUTADOS PROVINCIALES,4614,06028,Tercera,333463
2005,2,3,003,ALMIRANTE BROWN,9997,VOTOS NULOS,11,Concejales Titulares,4675,06028,Tercera,333463
2005,2,2,010,ARRECIFES,1,MOVIMIENTO DE INTEGRACION Y DESARROLLO,08,DIPUTADOS PROVINCIALES,49,06077,Segunda,20906
2005,2,2,010,ARRECIFES,1,MOVIMIENTO DE INTEGRACION Y DESARROLLO,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,2,PARTIDO JUSTICIALISTA,08,DIPUTADOS PROVINCIALES,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,2,PARTIDO JUSTICIALISTA,11,Concejales Titulares,1993,06077,Segunda,20906
2005,2,2,010,ARRECIFES,3,UNION CIVICA RADICAL,08,DIPUTADOS PROVINCIALES,3230,06077,Segunda,20906
2005,2,2,010,ARRECIFES,3,UNION CIVICA RADICAL,11,Concejales Titulares,3135,06077,Segunda,20906
2005,2,2,010,ARRECIFES,14,PARTIDO OBRERO,08,DIPUTADOS PROVINCIALES,211,06077,Segunda,20906
2005,2,2,010,ARRECIFES,14,PARTIDO OBRERO,11,Concejales Titulares,231,06077,Segunda,20906
2005,2,2,010,ARRECIFES,22,PARTIDO HUMANISTA,08,DIPUTADOS PROVINCIALES,70,06077,Segunda,20906
2005,2,2,010,ARRECIFES,22,PARTIDO HUMANISTA,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,30,PARTIDO SOCIALISTA AUTENTICO,08,DIPUTADOS PROVINCIALES,131,06077,Segunda,20906
2005,2,2,010,ARRECIFES,30,PARTIDO SOCIALISTA AUTENTICO,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,33,PARTIDO NACIONALISTA CONSTITUCIONAL (UNIR),08,DIPUTADOS PROVINCIALES,51,06077,Segunda,20906
2005,2,2,010,ARRECIFES,33,PARTIDO NACIONALISTA CONSTITUCIONAL (UNIR),11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,38,MOV.SOCIALISTA DE LOS TRABAJADORES,08,DIPUTADOS PROVINCIALES,49,06077,Segunda,20906
2005,2,2,010,ARRECIFES,38,MOV.SOCIALISTA DE LOS TRABAJADORES,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,47,AFIRMACION PARA UNA REPUBLICA IGUALITARIA,08,DIPUTADOS PROVINCIALES,910,06077,Segunda,20906
2005,2,2,010,ARRECIFES,47,AFIRMACION PARA UNA REPUBLICA IGUALITARIA,11,Concejales Titulares,901,06077,Segunda,20906
2005,2,2,010,ARRECIFES,199,PARTIDO UNIDAD FEDERALISTA,08,DIPUTADOS PROVINCIALES,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,199,PARTIDO UNIDAD FEDERALISTA,11,Concejales Titulares,1510,06077,Segunda,20906
2005,2,2,010,ARRECIFES,221,PARTIDO NUEVO BUENOS AIRES,08,DIPUTADOS PROVINCIALES,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,221,PARTIDO NUEVO BUENOS AIRES,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,226,MOVIMIENTO VECINALISTA PROVINCIAL,08,DIPUTADOS PROVINCIALES,1,06077,Segunda,20906
2005,2,2,010,ARRECIFES,226,MOVIMIENTO VECINALISTA PROVINCIAL,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,229,PARTIDO PROYECTO POPULAR,08,DIPUTADOS PROVINCIALES,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,229,PARTIDO PROYECTO POPULAR,11,Concejales Titulares,716,06077,Segunda,20906
2005,2,2,010,ARRECIFES,501,FRENTE PARA LA VICTORIA,08,DIPUTADOS PROVINCIALES,5027,06077,Segunda,20906
2005,2,2,010,ARRECIFES,501,FRENTE PARA LA VICTORIA,11,Concejales Titulares,4999,06077,Segunda,20906
2005,2,2,010,ARRECIFES,503,PROPUESTA REPUBLICANA,08,DIPUTADOS PROVINCIALES,435,06077,Segunda,20906
2005,2,2,010,ARRECIFES,503,PROPUESTA REPUBLICANA,11,Concejales Titulares,329,06077,Segunda,20906
2005,2,2,010,ARRECIFES,504,FRENTE MAS - PTS,08,DIPUTADOS PROVINCIALES,32,06077,Segunda,20906
2005,2,2,010,ARRECIFES,504,FRENTE MAS - PTS,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,505,FRENTE JUSTICIALISTA,08,DIPUTADOS PROVINCIALES,3078,06077,Segunda,20906
2005,2,2,010,ARRECIFES,505,FRENTE JUSTICIALISTA,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,506,ENCUENTRO AMPLIO,08,DIPUTADOS PROVINCIALES,535,06077,Segunda,20906
2005,2,2,010,ARRECIFES,506,ENCUENTRO AMPLIO,11,Concejales Titulares,1018,06077,Segunda,20906
2005,2,2,010,ARRECIFES,507,CONFEDERACION VECINAL,08,DIPUTADOS PROVINCIALES,162,06077,Segunda,20906
2005,2,2,010,ARRECIFES,507,CONFEDERACION VECINAL,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,509,FRENTE POPULAR,08,DIPUTADOS PROVINCIALES,64,06077,Segunda,20906
2005,2,2,010,ARRECIFES,509,FRENTE POPULAR,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,1214,FTE. BONAERENSE AUTONOMISTA AUTENTICO,08,DIPUTADOS PROVINCIALES,2,06077,Segunda,20906
2005,2,2,010,ARRECIFES,1214,FTE. BONAERENSE AUTONOMISTA AUTENTICO,11,Concejales Titulares,0,06077,Segunda,20906
2005,2,2,010,ARRECIFES,9996,VOTOS EN BLANCO,08,DIPUTADOS PROVINCIALES,2328,06077,Segunda,20906
2005,2,2,010,ARRECIFES,9996,VOTOS EN BLANCO,11,Concejales Titulares,1530,06077,Segunda,20906
2005,2,2,010,ARRECIFES,9997,VOTOS NULOS,08,DIPUTADOS PROVINCIALES,191,06077,Segunda,20906
2005,2,2,010,ARRECIFES,9997,VOTOS NULOS,11,Concejales Titulares,194,06077,Segunda,20906
2005,2,3,004,AVELLANEDA,2,PARTIDO JUSTICIALISTA,08,DIPUTADOS PROVINCIALES,26009,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,2,PARTIDO JUSTICIALISTA,11,Concejales Titulares,0,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,9,PARTIDO RENOVADOR DE LA PROV. DE BS AS,08,DIPUTADOS PROVINCIALES,368,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,9,PARTIDO RENOVADOR DE LA PROV. DE BS AS,11,Concejales Titulares,380,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,14,PARTIDO OBRERO,08,DIPUTADOS PROVINCIALES,2870,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,14,PARTIDO OBRERO,11,Concejales Titulares,2840,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,22,PARTIDO HUMANISTA,08,DIPUTADOS PROVINCIALES,5356,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,22,PARTIDO HUMANISTA,11,Concejales Titulares,5553,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,30,PARTIDO SOCIALISTA AUTENTICO,08,DIPUTADOS PROVINCIALES,179,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,30,PARTIDO SOCIALISTA AUTENTICO,11,Concejales Titulares,182,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,33,PARTIDO NACIONALISTA CONSTITUCIONAL (UNIR),08,DIPUTADOS PROVINCIALES,0,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,33,PARTIDO NACIONALISTA CONSTITUCIONAL (UNIR),11,Concejales Titulares,139,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,36,PARTIDO AUTONOMISTA,08,DIPUTADOS PROVINCIALES,0,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,36,PARTIDO AUTONOMISTA,11,Concejales Titulares,643,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,38,MOV.SOCIALISTA DE LOS TRABAJADORES,08,DIPUTADOS PROVINCIALES,4088,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,38,MOV.SOCIALISTA DE LOS TRABAJADORES,11,Concejales Titulares,3882,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,47,AFIRMACION PARA UNA REPUBLICA IGUALITARIA,08,DIPUTADOS PROVINCIALES,20062,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,47,AFIRMACION PARA UNA REPUBLICA IGUALITARIA,11,Concejales Titulares,18959,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,51,PARTIDO POPULAR DE LA RECONSTRUCCION,08,DIPUTADOS PROVINCIALES,567,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,51,PARTIDO POPULAR DE LA RECONSTRUCCION,11,Concejales Titulares,564,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,198,PARTIDO AUTENTICO,08,DIPUTADOS PROVINCIALES,0,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,198,PARTIDO AUTENTICO,11,Concejales Titulares,169,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,199,PARTIDO UNIDAD FEDERALISTA,08,DIPUTADOS PROVINCIALES,8258,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,199,PARTIDO UNIDAD FEDERALISTA,11,Concejales Titulares,0,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,210,MOVIMIENTO POR LA JUSTICIA SOCIAL,08,DIPUTADOS PROVINCIALES,388,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,210,MOVIMIENTO POR LA JUSTICIA SOCIAL,11,Concejales Titulares,0,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,226,MOVIMIENTO VECINALISTA PROVINCIAL,08,DIPUTADOS PROVINCIALES,105,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,226,MOVIMIENTO VECINALISTA PROVINCIAL,11,Concejales Titulares,0,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,361,NUEVA CIUDAD,08,DIPUTADOS PROVINCIALES,0,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,361,NUEVA CIUDAD,11,Concejales Titulares,5913,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,454,UNIDAD CIUDADANA DE AVELLANEDA,08,DIPUTADOS PROVINCIALES,0,06035,Tercera,261594
2005,2,3,004,AVELLANEDA,454,UNIDAD CIUDADANA DE AVELLANEDA,11,Concejales Titulares,167,06035,Tercera,261594
